attempt,t_s,vrms,phase,included_in_mean,note
2,58.176,0.036003,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,59.177,0.036677,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,60.177,0.036468,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,61.177,0.036082,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,62.176,0.036865,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,63.177,0.036006,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,64.177,0.036637,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,65.177,0.036345,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,66.177,0.036318,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,67.176,0.036321,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,68.177,0.036387,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,69.177,0.036425,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,70.177,0.036366,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,71.178,0.036336,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,72.177,0.036619,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,73.177,0.03602,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,74.177,0.036318,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,75.177,0.036725,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,76.178,0.036164,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,77.178,0.036137,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,78.177,0.036643,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,79.177,0.036407,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,80.178,0.035946,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,81.178,0.036407,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,82.178,0.036565,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,83.177,0.036013,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,84.178,0.036188,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,85.178,0.036611,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,86.178,0.036241,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,87.178,0.035957,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,88.177,0.036399,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,89.178,0.036559,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,90.178,0.035995,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,91.178,0.036123,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,92.179,0.036601,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,93.179,0.036187,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,94.178,0.035959,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,95.178,0.03643,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,96.178,0.036417,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,97.179,0.035913,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,98.179,0.036173,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,99.178,0.036551,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,100.178,0.03595,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,101.179,0.036039,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,102.179,0.036544,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,103.179,0.036047,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,104.178,0.035902,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,105.178,0.036456,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,106.179,0.03623,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,107.179,0.035863,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,108.179,0.036225,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,109.18,0.036454,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,110.179,0.035864,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,111.179,0.035961,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,112.179,0.036459,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,113.18,0.036176,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,114.18,0.035885,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,115.179,0.036165,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,116.179,0.036445,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,117.179,0.03604,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,118.18,0.035859,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,119.18,0.036156,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,120.18,0.03635,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,121.179,0.03599,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,122.179,0.035816,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,123.18,0.036174,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,124.18,0.0364,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,125.18,0.035993,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,126.179,0.035754,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,127.179,0.036081,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,128.18,0.036331,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,129.18,0.035872,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,130.181,0.035716,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,131.18,0.036207,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,132.18,0.036224,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,133.18,0.035798,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,134.181,0.035862,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,135.181,0.036319,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,136.181,0.036171,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,137.18,0.03575,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,138.18,0.035915,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,139.181,0.036357,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,140.181,0.036019,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,141.181,0.035696,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,142.18,0.036047,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,143.181,0.036285,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,144.181,0.035808,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,145.181,0.035764,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,146.181,0.036195,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,147.18,0.036149,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,148.181,0.033109,heating,false,"first-cycle heating ramp, not used (only cold window and hot plateau are used)"
2,472.198,0.007481,hot,false,"on-transition ramp-in, excluded"
2,473.198,0.012838,hot,false,"on-transition ramp-in, excluded"
2,474.197,0.031424,hot,false,"on-transition ramp-in, excluded"
2,475.198,0.036908,hot,true,
2,476.198,0.036135,hot,true,
2,477.198,0.036949,hot,true,
2,478.199,0.036399,hot,true,
2,479.198,0.036499,hot,true,
2,480.198,0.036922,hot,true,
2,481.198,0.036163,hot,true,
2,482.198,0.036781,hot,true,
2,483.199,0.036558,hot,true,
2,484.198,0.036185,hot,true,
2,485.198,0.036893,hot,true,
2,486.198,0.036175,hot,true,
2,487.199,0.036413,hot,true,
2,488.199,0.036759,hot,true,
2,489.199,0.036007,hot,true,
2,490.198,0.0366,hot,true,
2,491.199,0.036517,hot,true,
2,492.199,0.036073,hot,true,
2,493.199,0.036801,hot,true,
2,494.199,0.036189,hot,true,
2,495.198,0.036179,hot,true,
2,496.199,0.036761,hot,true,
2,497.199,0.035981,hot,true,
2,498.199,0.03647,hot,true,
2,499.2,0.036494,hot,true,
2,500.199,0.03592,hot,true,
2,501.199,0.036658,hot,true,
2,502.199,0.036079,hot,true,
2,503.199,0.036064,hot,true,
2,504.2,0.036666,hot,true,
2,505.2,0.035846,hot,true,
2,506.199,0.024846,hot,false,"cutoff transitional sample, excluded"
